NAME,DP05_0031PM,DP05_0032E,DP05_0032M,DP05_0032PE,DP05_0032PM,DP05_0033E,DP05_0033M,DP05_0033PE,DP05_0033PM,DP05_0034E,DP05_0034M,DP05_0034PE,DP05_0034PM,DP05_0035E,DP05_0035M,DP05_0035PE,DP05_0035PM,DP05_0036E,DP05_0036M,DP05_0036PE,DP05_0036PM,DP05_0037E,DP05_0037M,DP05_0037PE,DP05_0037PM,DP05_0038E,DP05_0038M,DP05_0038PE,DP05_0038PM,DP05_0039E,DP05_0039M,DP05_0039PE,DP05_0039PM,DP05_0040E,DP05_0040M,DP05_0040PE,DP05_0040PM,DP05_0041E,DP05_0041M,DP05_0041PE,DP05_0041PM,DP05_0042E,DP05_0042M,DP05_0042PE,DP05_0042PM,DP05_0043E,DP05_0043M,DP05_0043PE,DP05_0043PM,DP05_0044E,DP05_0044M,DP05_0044PE,DP05_0044PM,DP05_0045E,DP05_0045M,DP05_0045PE,DP05_0045PM,DP05_0046E,DP05_0046M,DP05_0046PE,DP05_0046PM,DP05_0047E,DP05_0047M,DP05_0047PE,DP05_0047PM,DP05_0048E,DP05_0048M,DP05_0048PE,DP05_0048PM,DP05_0049E,DP05_0049M,DP05_0049PE,DP05_0049PM,DP05_0050E,DP05_0050M,DP05_0050PE,DP05_0050PM,DP05_0051E,DP05_0051M,DP05_0051PE,DP05_0051PM,DP05_0052E,DP05_0052M,DP05_0052PE,DP05_0052PM,DP05_0053E,DP05_0053M,DP05_0053PE,DP05_0053PM,DP05_0054E,DP05_0054M,DP05_0054PE,DP05_0054PM,DP05_0055E,DP05_0055M,DP05_0055PE,DP05_0055PM,DP05_0056E,DP05_0056M,DP05_0056PE,DP05_0056PM,DP05_0057E,DP05_0057M,DP05_0057PE,DP05_0057PM,DP05_0058E,DP05_0058M,DP05_0058PE,DP05_0058PM,DP05_0059E,DP05_0059M,DP05_0059PE,DP05_0059PM,DP05_0060E,DP05_0060M,DP05_0060PE,DP05_0060PM,DP05_0061E,DP05_0061M,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062M,DP05_0062PE,DP05_0062PM,DP05_0063E,DP05_0063M,DP05_0063PE,DP05_0063PM,DP05_0064E,DP05_0064M,DP05_0064PE,DP05_0064PM,DP05_0065E,DP05_0065M,DP05_0065PE,DP05_0065PM,DP05_0066E,DP05_0066M,DP05_0066PE,DP05_0066PM,DP05_0067E,DP05_0067M,DP05_0067PE,DP05_0067PM,DP05_0068E,DP05_0068M,DP05_0068PE,DP05_0068PM,DP05_0069E,DP05_0069M,DP05_0069PE,DP05_0069PM,DP05_0070E,DP05_0070M,DP05_0070PE,DP05_0070PM,DP05_0071E,DP05_0071M,DP05_0071PE,DP05_0071PM,DP05_0072E,DP05_0072M,DP05_0072PE,DP05_0072PM,DP05_0073E,DP05_0073M,DP05_0073PE,DP05_0073PM,DP05_0074E,DP05_0074M,DP05_0074PE,DP05_0074PM,DP05_0075E,DP05_0075M,DP05_0075PE,DP05_0075PM,DP05_0076E,DP05_0076M,DP05_0076PE,DP05_0076PM,DP05_0077E,DP05_0077M,DP05_0077PE,DP05_0077PM,DP05_0078E,DP05_0078M,DP05_0078PE,DP05_0078PM,DP05_0079E,DP05_0079M,DP05_0079PE,DP05_0079PM,DP05_0080E,DP05_0080M,DP05_0080PE,DP05_0080PM,DP05_0081E,DP05_0081M,DP05_0081PE,DP05_0081PM,DP05_0082E,DP05_0082M,DP05_0082PE,DP05_0082PM,DP05_0083E,DP05_0083M,DP05_0083PE,DP05_0083PM,DP05_0084E,DP05_0084M,DP05_0084PE,DP05_0084PM,DP05_0085E,DP05_0085M,DP05_0085PE,DP05_0085PM,DP05_0086E,DP05_0086M,DP05_0086PE,DP05_0086PM,DP05_0087E,DP05_0087M,DP05_0087PE,DP05_0087PM,DP05_0088E,DP05_0088M,DP05_0088PE,DP05_0088PM,DP05_0089E,DP05_0089M,DP05_0089PE,DP05_0089PM,GEO_ID,DP05_0001E,DP05_0001M,DP05_0001PE,DP05_0001PM,DP05_0002E,DP05_0002M,DP05_0002PE,DP05_0002PM,DP05_0003E,DP05_0003M,DP05_0003PE,DP05_0003PM,DP05_0004E,DP05_0004M,DP05_0004PE,DP05_0004PM,DP05_0005E,DP05_0005M,DP05_0005PE,DP05_0005PM,DP05_0006E,DP05_0006M,DP05_0006PE,DP05_0006PM,DP05_0007E,DP05_0007M,DP05_0007PE,DP05_0007PM,DP05_0008E,DP05_0008M,DP05_0008PE,DP05_0008PM,DP05_0009E,DP05_0009M,DP05_0009PE,DP05_0009PM,DP05_0010E,DP05_0010M,DP05_0010PE,DP05_0010PM,DP05_0011E,DP05_0011M,DP05_0011PE,DP05_0011PM,DP05_0012E,DP05_0012M,DP05_0012PE,DP05_0012PM,DP05_0013E,DP05_0013M,DP05_0013PE,DP05_0013PM,DP05_0014E,DP05_0014M,DP05_0014PE,DP05_0014PM,DP05_0015E,DP05_0015M,DP05_0015PE,DP05_0015PM,DP05_0016E,DP05_0016M,DP05_0016PE,DP05_0016PM,DP05_0017E,DP05_0017M,DP05_0017PE,DP05_0017PM,DP05_0018E,DP05_0018M,DP05_0018PE,DP05_0018PM,DP05_0019E,DP05_0019M,DP05_0019PE,DP05_0019PM,DP05_0020E,DP05_0020M,DP05_0020PE,DP05_0020PM,DP05_0021E,DP05_0021M,DP05_0021PE,DP05_0021PM,DP05_0022E,DP05_0022M,DP05_0022PE,DP05_0022PM,DP05_0023E,DP05_0023M,DP05_0023PE,DP05_0023PM,DP05_0024E,DP05_0024M,DP05_0024PE,DP05_0024PM,DP05_0025E,DP05_0025M,DP05_0025PE,DP05_0025PM,DP05_0026E,DP05_0026M,DP05_0026PE,DP05_0026PM,DP05_0027E,DP05_0027M,DP05_0027PE,DP05_0027PM,DP05_0028E,DP05_0028M,DP05_0028PE,DP05_0028PM,DP05_0029E,DP05_0029M,DP05_0029PE,DP05_0029PM,DP05_0030E,DP05_0030M,DP05_0030PE,DP05_0030PM,DP05_0031E,DP05_0031M,DP05_0031PE,DP05_0031PMA,DP05_0032MA,DP05_0032EA,DP05_0032PEA,DP05_0032PMA,DP05_0033MA,DP05_0033EA,DP05_0033PEA,DP05_0033PMA,DP05_0034MA,DP05_0034EA,DP05_0034PMA,DP05_0034PEA,DP05_0035MA,DP05_0035EA,DP05_0035PMA,DP05_0035PEA,DP05_0036MA,DP05_0036EA,DP05_0036PMA,DP05_0036PEA,DP05_0037EA,DP05_0037MA,DP05_0037PEA,DP05_0037PMA,DP05_0038MA,DP05_0038EA,DP05_0038PEA,DP05_0038PMA,DP05_0039MA,DP05_0039EA,DP05_0039PEA,DP05_0039PMA,DP05_0040MA,DP05_0040EA,DP05_0040PEA,DP05_0040PMA,DP05_0041MA,DP05_0041EA,DP05_0041PMA,DP05_0041PEA,DP05_0042EA,DP05_0042MA,DP05_0042PMA,DP05_0042PEA,DP05_0043EA,DP05_0043MA,DP05_0043PMA,DP05_0043PEA,DP05_0044MA,DP05_0044EA,DP05_0044PMA,DP05_0044PEA,DP05_0045EA,DP05_0045MA,DP05_0045PMA,DP05_0045PEA,DP05_0046MA,DP05_0046EA,DP05_0046PMA,DP05_0046PEA,DP05_0047MA,DP05_0047EA,DP05_0047PMA,DP05_0047PEA,DP05_0048EA,DP05_0048MA,DP05_0048PMA,DP05_0048PEA,DP05_0049EA,DP05_0049MA,DP05_0049PMA,DP05_0049PEA,DP05_0050EA,DP05_0050MA,DP05_0050PMA,DP05_0050PEA,DP05_0051EA,DP05_0051MA,DP05_0051PMA,DP05_0051PEA,DP05_0052EA,DP05_0052MA,DP05_0052PMA,DP05_0052PEA,DP05_0053EA,DP05_0053MA,DP05_0053PMA,DP05_0053PEA,DP05_0054MA,DP05_0054EA,DP05_0054PEA,DP05_0054PMA,DP05_0055EA,DP05_0055MA,DP05_0055PMA,DP05_0055PEA,DP05_0056EA,DP05_0056MA,DP05_0056PMA,DP05_0056PEA,DP05_0057EA,DP05_0057MA,DP05_0057PMA,DP05_0057PEA,DP05_0058MA,DP05_0058EA,DP05_0058PEA,DP05_0058PMA,DP05_0059MA,DP05_0059EA,DP05_0059PEA,DP05_0059PMA,DP05_0060MA,DP05_0060EA,DP05_0060PEA,DP05_0060PMA,DP05_0061EA,DP05_0061MA,DP05_0061PMA,DP05_0061PEA,DP05_0062EA,DP05_0062MA,DP05_0062PEA,DP05_0062PMA,DP05_0063MA,DP05_0063EA,DP05_0063PEA,DP05_0063PMA,DP05_0064EA,DP05_0064MA,DP05_0064PMA,DP05_0064PEA,DP05_0065EA,DP05_0065MA,DP05_0065PMA,DP05_0065PEA,DP05_0066EA,DP05_0066MA,DP05_0066PEA,DP05_0066PMA,DP05_0067MA,DP05_0067EA,DP05_0067PMA,DP05_0067PEA,DP05_0068EA,DP05_0068MA,DP05_0068PMA,DP05_0068PEA,DP05_0069MA,DP05_0069EA,DP05_0069PEA,DP05_0069PMA,DP05_0070MA,DP05_0070EA,DP05_0070PMA,DP05_0070PEA,DP05_0071EA,DP05_0071MA,DP05_0071PMA,DP05_0071PEA,DP05_0072EA,DP05_0072MA,DP05_0072PMA,DP05_0072PEA,DP05_0073EA,DP05_0073MA,DP05_0073PMA,DP05_0073PEA,DP05_0074MA,DP05_0074EA,DP05_0074PEA,DP05_0074PMA,DP05_0075MA,DP05_0075EA,DP05_0075PMA,DP05_0075PEA,DP05_0076EA,DP05_0076MA,DP05_0076PMA,DP05_0076PEA,DP05_0077MA,DP05_0077EA,DP05_0077PEA,DP05_0077PMA,DP05_0078MA,DP05_0078EA,DP05_0078PEA,DP05_0078PMA,DP05_0079EA,DP05_0079MA,DP05_0079PEA,DP05_0079PMA,DP05_0080MA,DP05_0080EA,DP05_0080PEA,DP05_0080PMA,DP05_0081MA,DP05_0081EA,DP05_0081PEA,DP05_0081PMA,DP05_0082EA,DP05_0082MA,DP05_0082PEA,DP05_0082PMA,DP05_0083MA,DP05_0083EA,DP05_0083PMA,DP05_0083PEA,DP05_0084EA,DP05_0084MA,DP05_0084PMA,DP05_0084PEA,DP05_0085MA,DP05_0085EA,DP05_0085PEA,DP05_0085PMA,DP05_0086EA,DP05_0086MA,DP05_0086PMA,DP05_0086PEA,DP05_0087MA,DP05_0087EA,DP05_0087PMA,DP05_0087PEA,DP05_0088MA,DP05_0088EA,DP05_0088PMA,DP05_0088PEA,DP05_0089MA,DP05_0089EA,DP05_0089PEA,DP05_0089PMA,NAME,DP05_0001EA,DP05_0001MA,DP05_0001PMA,DP05_0001PEA,DP05_0002EA,DP05_0002MA,DP05_0002PMA,DP05_0002PEA,DP05_0003EA,DP05_0003MA,DP05_0003PMA,DP05_0003PEA,DP05_0004EA,DP05_0004MA,DP05_0004PMA,DP05_0004PEA,DP05_0005MA,DP05_0005EA,DP05_0005PMA,DP05_0005PEA,DP05_0006MA,DP05_0006EA,DP05_0006PMA,DP05_0006PEA,DP05_0007MA,DP05_0007EA,DP05_0007PEA,DP05_0007PMA,DP05_0008MA,DP05_0008EA,DP05_0008PMA,DP05_0008PEA,DP05_0009MA,DP05_0009EA,DP05_0009PEA,DP05_0009PMA,DP05_0010MA,DP05_0010EA,DP05_0010PEA,DP05_0010PMA,DP05_0011MA,DP05_0011EA,DP05_0011PEA,DP05_0011PMA,DP05_0012MA,DP05_0012EA,DP05_0012PEA,DP05_0012PMA,DP05_0013MA,DP05_0013EA,DP05_0013PEA,DP05_0013PMA,DP05_0014EA,DP05_0014MA,DP05_0014PMA,DP05_0014PEA,DP05_0015EA,DP05_0015MA,DP05_0015PMA,DP05_0015PEA,DP05_0016EA,DP05_0016MA,DP05_0016PEA,DP05_0016PMA,DP05_0017EA,DP05_0017MA,DP05_0017PEA,DP05_0017PMA,DP05_0018MA,DP05_0018EA,DP05_0018PMA,DP05_0018PEA,DP05_0019MA,DP05_0019EA,DP05_0019PEA,DP05_0019PMA,DP05_0020MA,DP05_0020EA,DP05_0020PEA,DP05_0020PMA,DP05_0021MA,DP05_0021EA,DP05_0021PEA,DP05_0021PMA,DP05_0022EA,DP05_0022MA,DP05_0022PEA,DP05_0022PMA,DP05_0023MA,DP05_0023EA,DP05_0023PMA,DP05_0023PEA,DP05_0024MA,DP05_0024EA,DP05_0024PMA,DP05_0024PEA,DP05_0025EA,DP05_0025MA,DP05_0025PMA,DP05_0025PEA,DP05_0026MA,DP05_0026EA,DP05_0026PEA,DP05_0026PMA,DP05_0027MA,DP05_0027EA,DP05_0027PMA,DP05_0027PEA,DP05_0028EA,DP05_0028MA,DP05_0028PMA,DP05_0028PEA,DP05_0029MA,DP05_0029EA,DP05_0029PMA,DP05_0029PEA,DP05_0030MA,DP05_0030EA,DP05_0030PMA,DP05_0030PEA,DP05_0031MA,DP05_0031EA,DP05_0031PEA,state,county
"Schoharie County, New York",0.3,93.7,1.2,-888888888,-888888888,31364,-555555555,31364,-888888888,31018,77,98.9,0.2,346,77,1.1,0.2,31018,77,98.9,0.2,30007,72,95.7,0.2,541,57,1.7,0.2,49,30,0.2,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,280,35,0.9,0.1,41,34,0.1,0.1,104,53,0.3,0.2,22,23,0.1,0.1,29,26,0.1,0.1,47,34,0.1,0.1,7,9,0.0,0.1,30,35,0.1,0.1,13,19,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,13,19,0.0,0.1,0,25,0.0,0.1,128,50,0.4,0.2,346,77,1.1,0.2,50,29,0.2,0.1,135,30,0.4,0.1,35,23,0.1,0.1,0,25,0.0,0.1,31364,-555555555,31364,-888888888,30342,102,96.7,0.3,668,42,2.1,0.1,248,38,0.8,0.1,347,29,1.1,0.1,26,26,0.1,0.1,177,60,0.6,0.2,31364,-555555555,31364,-888888888,972,-555555555,3.1,-888888888.0,145,70,0.5,0.2,364,94,1.2,0.3,140,86,0.4,0.3,323,86,1.0,0.3,30392,-555555555,96.9,-888888888.0,29308,8,93.4,0.1,472,39,1.5,0.1,49,30,0.2,0.1,271,33,0.9,0.1,0,25,0.0,0.1,1,3,0.0,0.1,291,72,0.9,0.2,5,8,0.0,0.1,286,71,0.9,0.2,17506,109,-888888888,-888888888,25436,86,25436,-888888888,12652,65,49.7,0.2,12784,71,50.3,0.2,0500000US36095,31364,-555555555,31364,-888888888,15620,66,49.8,0.2,15744,66,50.2,0.2,99.2,0.8,-888888888,-888888888,1350,41,4.3,0.1,1610,115,5.1,0.4,1609,113,5.1,0.4,2504,100,8.0,0.3,2081,60,6.6,0.2,3247,59,10.4,0.2,3238,46,10.3,0.1,4401,62,14.0,0.2,2636,161,8.4,0.5,2329,158,7.4,0.5,3770,40,12.0,0.1,1862,128,5.9,0.4,727,127,2.3,0.4,45.1,0.2,-888888888,-888888888,5655,27,18.0,0.1,26508,75,84.5,0.2,25709,27,82.0,0.1,23708,149,75.6,0.5,7773,160,24.8,0.5,6359,47,20.3,0.1,25709,27,25709,-888888888,12763,56,49.6,0.2,12946,52,50.4,0.2,98.6,0.8,-888888888,-888888888,6359,47,6359,-888888888,3076,31,48.4,0.3,3283,31,51.6,,,,(X),(X),*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,*****,*****,,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,,"Schoharie County, New York",,*****,(X),,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,36,095
"Onondaga County, New York",0.1,75.6,0.1,-888888888,-888888888,464242,-555555555,464242,-888888888,448264,1066,96.6,0.2,15978,1066,3.4,0.2,448264,1066,96.6,0.2,370976,824,79.9,0.2,52888,896,11.4,0.2,2389,242,0.5,0.1,93,96,0.0,0.1,18,27,0.0,0.1,8,13,0.0,0.1,20,24,0.0,0.1,17130,466,3.7,0.1,3203,565,0.7,0.1,5011,598,1.1,0.1,741,206,0.2,0.1,193,83,0.0,0.1,1178,229,0.3,0.1,2406,477,0.5,0.1,4398,521,0.9,0.1,116,53,0.0,0.1,48,38,0.0,0.1,29,25,0.0,0.1,27,31,0.0,0.1,12,17,0.0,0.1,4765,690,1.0,0.1,15978,1066,3.4,0.2,6338,737,1.4,0.2,3086,316,0.7,0.1,2608,455,0.6,0.1,635,208,0.1,0.1,464242,-555555555,464242,-888888888,384983,1155,82.9,0.2,61754,572,13.3,0.1,7235,420,1.6,0.1,20744,231,4.5,0.1,673,162,0.1,0.1,6367,758,1.4,0.2,464242,-555555555,464242,-888888888,22258,-555555555,4.8,-888888888.0,2218,464,0.5,0.1,11263,658,2.4,0.1,2483,479,0.5,0.1,6294,758,1.4,0.2,441984,-555555555,95.2,-888888888.0,357879,266,77.1,0.1,50528,820,10.9,0.2,2274,253,0.5,0.1,17080,461,3.7,0.1,105,50,0.0,0.1,810,313,0.2,0.1,13308,923,2.9,0.2,347,152,0.1,0.1,12961,964,2.8,0.2,207567,446,-888888888,-888888888,350441,727,350441,-888888888,165800,450,47.3,0.1,184641,445,52.7,0.1,0500000US36067,464242,-555555555,464242,-888888888,223995,91,48.2,0.1,240247,91,51.8,0.1,93.2,0.1,-888888888,-888888888,26583,12,5.7,0.1,27226,737,5.9,0.2,28145,737,6.1,0.2,34190,229,7.4,0.1,32440,231,7.0,0.1,61565,43,13.3,0.1,51694,74,11.1,0.1,63081,83,13.6,0.1,33947,819,7.3,0.2,30336,816,6.5,0.2,41656,82,9.0,0.1,21386,488,4.6,0.1,11993,480,2.6,0.1,39.0,0.2,-888888888,-888888888,100050,22,21.6,0.1,376244,342,81.0,0.1,364192,22,78.4,0.1,340690,482,73.4,0.1,92519,666,19.9,0.1,75035,6,16.2,0.1,364192,22,364192,-888888888,172844,41,47.5,0.1,191348,38,52.5,0.1,90.3,0.1,-888888888,-888888888,75035,6,75035,-888888888,32313,5,43.1,0.1,42722,2,56.9,,,,(X),(X),*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,*****,*****,,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,,"Onondaga County, New York",,*****,(X),,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,36,067
"Clinton County, New York",0.3,83.9,1.1,-888888888,-888888888,80794,-555555555,80794,-888888888,79757,199,98.7,0.2,1037,199,1.3,0.2,79757,199,98.7,0.2,73391,178,90.8,0.2,3475,137,4.3,0.2,208,77,0.3,0.1,0,28,0.0,0.1,0,28,0.0,0.1,0,28,0.0,0.1,0,28,0.0,0.1,1183,119,1.5,0.1,176,80,0.2,0.1,417,143,0.5,0.2,261,122,0.3,0.2,50,39,0.1,0.1,96,81,0.1,0.1,13,18,0.0,0.1,170,115,0.2,0.1,26,21,0.0,0.1,9,13,0.0,0.1,0,28,0.0,0.1,6,9,0.0,0.1,11,12,0.0,0.1,1474,191,1.8,0.2,1037,199,1.3,0.2,271,128,0.3,0.2,366,76,0.5,0.1,163,101,0.2,0.1,28,24,0.0,0.1,80794,-555555555,80794,-888888888,74349,293,92.0,0.4,3836,74,4.7,0.1,636,37,0.8,0.1,1386,78,1.7,0.1,74,44,0.1,0.1,1592,184,2.0,0.2,80794,-555555555,80794,-888888888,2310,-555555555,2.9,-888888888.0,418,126,0.5,0.2,763,135,0.9,0.2,33,25,0.0,0.1,1096,133,1.4,0.2,78484,-555555555,97.1,-888888888.0,72705,95,90.0,0.1,3297,132,4.1,0.2,206,76,0.3,0.1,1183,119,1.5,0.1,26,21,0.0,0.1,203,126,0.3,0.2,864,183,1.1,0.2,4,8,0.0,0.1,860,183,1.1,0.2,36459,225,-888888888,-888888888,64503,234,64503,-888888888,33142,177,51.4,0.2,31361,165,48.6,0.2,0500000US36019,80794,-555555555,80794,-888888888,41499,120,51.4,0.1,39295,120,48.6,0.1,105.6,0.6,-888888888,-888888888,3945,66,4.9,0.1,3859,265,4.8,0.3,4189,245,5.2,0.3,6023,180,7.5,0.2,7824,174,9.7,0.2,10146,205,12.6,0.3,9380,158,11.6,0.2,11080,114,13.7,0.1,5953,377,7.4,0.5,5542,371,6.9,0.5,7397,67,9.2,0.1,3967,195,4.9,0.2,1489,198,1.8,0.2,39.3,0.4,-888888888,-888888888,14535,84,18.0,0.1,67919,178,84.1,0.2,66259,84,82.0,0.1,60943,339,75.4,0.4,15857,315,19.6,0.4,12853,75,15.9,0.1,66259,84,66259,-888888888,34049,102,51.4,0.1,32210,50,48.6,0.1,105.7,0.4,-888888888,-888888888,12853,75,12853,-888888888,5864,44,45.6,0.3,6989,68,54.4,,,,(X),(X),*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,*****,*****,,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,,"Clinton County, New York",,*****,(X),,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,36,019
"Seneca County, New York",0.5,84.7,1.7,-888888888,-888888888,34612,-555555555,34612,-888888888,33987,139,98.2,0.4,625,139,1.8,0.4,33987,139,98.2,0.4,31669,119,91.5,0.3,1707,127,4.9,0.4,135,51,0.4,0.1,19,22,0.1,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,242,41,0.7,0.1,78,70,0.2,0.2,71,50,0.2,0.1,28,22,0.1,0.1,0,25,0.0,0.1,29,42,0.1,0.1,3,8,0.0,0.1,33,37,0.1,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,0,25,0.0,0.1,234,102,0.7,0.3,625,139,1.8,0.4,317,120,0.9,0.3,138,51,0.4,0.1,89,43,0.3,0.1,7,12,0.0,0.1,34612,-555555555,34612,-888888888,32263,139,93.2,0.4,2079,60,6.0,0.2,298,25,0.9,0.1,347,14,1.0,0.1,19,22,0.1,0.1,262,111,0.8,0.3,34612,-555555555,34612,-888888888,1158,-555555555,3.3,-888888888.0,157,82,0.5,0.2,699,109,2.0,0.3,31,46,0.1,0.1,271,103,0.8,0.3,33454,-555555555,96.7,-888888888.0,30873,7,89.2,0.1,1617,113,4.7,0.3,135,51,0.4,0.1,242,41,0.7,0.1,0,25,0.0,0.1,8,14,0.0,0.1,579,126,1.7,0.4,4,6,0.0,0.1,575,125,1.7,0.4,16336,228,-888888888,-888888888,27400,104,27400,-888888888,14414,105,52.6,0.3,12986,67,47.4,0.3,0500000US36099,34612,-555555555,34612,-888888888,18096,106,52.3,0.3,16516,106,47.7,0.3,109.6,1.3,-888888888,-888888888,1897,60,5.5,0.2,1651,155,4.8,0.4,2095,165,6.1,0.5,1919,72,5.5,0.2,2247,83,6.5,0.2,4669,155,13.5,0.4,3865,106,11.2,0.3,4784,111,13.8,0.3,2896,211,8.4,0.6,2267,205,6.5,0.6,3673,49,10.6,0.1,1890,138,5.5,0.4,759,133,2.2,0.4,42.2,0.5,-888888888,-888888888,6915,23,20.0,0.1,28558,90,82.5,0.3,27697,23,80.0,0.1,26779,74,77.4,0.2,7597,160,21.9,0.5,6322,46,18.3,0.1,27697,23,27697,-888888888,14563,72,52.6,0.3,13134,71,47.4,0.3,110.9,1.1,-888888888,-888888888,6322,46,6322,-888888888,2900,44,45.9,0.5,3422,32,54.1,,,,(X),(X),*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,*****,*****,,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,,"Seneca County, New York",,*****,(X),,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,36,099
