NAME,DP05_0031PM,DP05_0032E,DP05_0032M,DP05_0032PE,DP05_0032PM,DP05_0033E,DP05_0033M,DP05_0033PE,DP05_0033PM,DP05_0034E,DP05_0034M,DP05_0034PE,DP05_0034PM,DP05_0035E,DP05_0035M,DP05_0035PE,DP05_0035PM,DP05_0036E,DP05_0036M,DP05_0036PE,DP05_0036PM,DP05_0037E,DP05_0037M,DP05_0037PE,DP05_0037PM,DP05_0038E,DP05_0038M,DP05_0038PE,DP05_0038PM,DP05_0039E,DP05_0039M,DP05_0039PE,DP05_0039PM,DP05_0040E,DP05_0040M,DP05_0040PE,DP05_0040PM,DP05_0041E,DP05_0041M,DP05_0041PE,DP05_0041PM,DP05_0042E,DP05_0042M,DP05_0042PE,DP05_0042PM,DP05_0043E,DP05_0043M,DP05_0043PE,DP05_0043PM,DP05_0044E,DP05_0044M,DP05_0044PE,DP05_0044PM,DP05_0045E,DP05_0045M,DP05_0045PE,DP05_0045PM,DP05_0046E,DP05_0046M,DP05_0046PE,DP05_0046PM,DP05_0047E,DP05_0047M,DP05_0047PE,DP05_0047PM,DP05_0048E,DP05_0048M,DP05_0048PE,DP05_0048PM,DP05_0049E,DP05_0049M,DP05_0049PE,DP05_0049PM,DP05_0050E,DP05_0050M,DP05_0050PE,DP05_0050PM,DP05_0051E,DP05_0051M,DP05_0051PE,DP05_0051PM,DP05_0052E,DP05_0052M,DP05_0052PE,DP05_0052PM,DP05_0053E,DP05_0053M,DP05_0053PE,DP05_0053PM,DP05_0054E,DP05_0054M,DP05_0054PE,DP05_0054PM,DP05_0055E,DP05_0055M,DP05_0055PE,DP05_0055PM,DP05_0056E,DP05_0056M,DP05_0056PE,DP05_0056PM,DP05_0057E,DP05_0057M,DP05_0057PE,DP05_0057PM,DP05_0058E,DP05_0058M,DP05_0058PE,DP05_0058PM,DP05_0059E,DP05_0059M,DP05_0059PE,DP05_0059PM,DP05_0060E,DP05_0060M,DP05_0060PE,DP05_0060PM,DP05_0061E,DP05_0061M,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062M,DP05_0062PE,DP05_0062PM,DP05_0063E,DP05_0063M,DP05_0063PE,DP05_0063PM,DP05_0064E,DP05_0064M,DP05_0064PE,DP05_0064PM,DP05_0065E,DP05_0065M,DP05_0065PE,DP05_0065PM,DP05_0066E,DP05_0066M,DP05_0066PE,DP05_0066PM,DP05_0067E,DP05_0067M,DP05_0067PE,DP05_0067PM,DP05_0068E,DP05_0068M,DP05_0068PE,DP05_0068PM,DP05_0069E,DP05_0069M,DP05_0069PE,DP05_0069PM,DP05_0070E,DP05_0070M,DP05_0070PE,DP05_0070PM,DP05_0071E,DP05_0071M,DP05_0071PE,DP05_0071PM,DP05_0072E,DP05_0072M,DP05_0072PE,DP05_0072PM,DP05_0073E,DP05_0073M,DP05_0073PE,DP05_0073PM,DP05_0074E,DP05_0074M,DP05_0074PE,DP05_0074PM,DP05_0075E,DP05_0075M,DP05_0075PE,DP05_0075PM,DP05_0076E,DP05_0076M,DP05_0076PE,DP05_0076PM,DP05_0077E,DP05_0077M,DP05_0077PE,DP05_0077PM,DP05_0078E,DP05_0078M,DP05_0078PE,DP05_0078PM,DP05_0079E,DP05_0079M,DP05_0079PE,DP05_0079PM,DP05_0080E,DP05_0080M,DP05_0080PE,DP05_0080PM,DP05_0081E,DP05_0081M,DP05_0081PE,DP05_0081PM,DP05_0082E,DP05_0082M,DP05_0082PE,DP05_0082PM,DP05_0083E,DP05_0083M,DP05_0083PE,DP05_0083PM,DP05_0084E,DP05_0084M,DP05_0084PE,DP05_0084PM,DP05_0085E,DP05_0085M,DP05_0085PE,DP05_0085PM,DP05_0086E,DP05_0086M,DP05_0086PE,DP05_0086PM,DP05_0087E,DP05_0087M,DP05_0087PE,DP05_0087PM,DP05_0088E,DP05_0088M,DP05_0088PE,DP05_0088PM,DP05_0089E,DP05_0089M,DP05_0089PE,DP05_0089PM,GEO_ID,DP05_0001E,DP05_0001M,DP05_0001PE,DP05_0001PM,DP05_0002E,DP05_0002M,DP05_0002PE,DP05_0002PM,DP05_0003E,DP05_0003M,DP05_0003PE,DP05_0003PM,DP05_0004E,DP05_0004M,DP05_0004PE,DP05_0004PM,DP05_0005E,DP05_0005M,DP05_0005PE,DP05_0005PM,DP05_0006E,DP05_0006M,DP05_0006PE,DP05_0006PM,DP05_0007E,DP05_0007M,DP05_0007PE,DP05_0007PM,DP05_0008E,DP05_0008M,DP05_0008PE,DP05_0008PM,DP05_0009E,DP05_0009M,DP05_0009PE,DP05_0009PM,DP05_0010E,DP05_0010M,DP05_0010PE,DP05_0010PM,DP05_0011E,DP05_0011M,DP05_0011PE,DP05_0011PM,DP05_0012E,DP05_0012M,DP05_0012PE,DP05_0012PM,DP05_0013E,DP05_0013M,DP05_0013PE,DP05_0013PM,DP05_0014E,DP05_0014M,DP05_0014PE,DP05_0014PM,DP05_0015E,DP05_0015M,DP05_0015PE,DP05_0015PM,DP05_0016E,DP05_0016M,DP05_0016PE,DP05_0016PM,DP05_0017E,DP05_0017M,DP05_0017PE,DP05_0017PM,DP05_0018E,DP05_0018M,DP05_0018PE,DP05_0018PM,DP05_0019E,DP05_0019M,DP05_0019PE,DP05_0019PM,DP05_0020E,DP05_0020M,DP05_0020PE,DP05_0020PM,DP05_0021E,DP05_0021M,DP05_0021PE,DP05_0021PM,DP05_0022E,DP05_0022M,DP05_0022PE,DP05_0022PM,DP05_0023E,DP05_0023M,DP05_0023PE,DP05_0023PM,DP05_0024E,DP05_0024M,DP05_0024PE,DP05_0024PM,DP05_0025E,DP05_0025M,DP05_0025PE,DP05_0025PM,DP05_0026E,DP05_0026M,DP05_0026PE,DP05_0026PM,DP05_0027E,DP05_0027M,DP05_0027PE,DP05_0027PM,DP05_0028E,DP05_0028M,DP05_0028PE,DP05_0028PM,DP05_0029E,DP05_0029M,DP05_0029PE,DP05_0029PM,DP05_0030E,DP05_0030M,DP05_0030PE,DP05_0030PM,DP05_0031E,DP05_0031M,DP05_0031PE,DP05_0031PMA,DP05_0032MA,DP05_0032EA,DP05_0032PEA,DP05_0032PMA,DP05_0033MA,DP05_0033EA,DP05_0033PEA,DP05_0033PMA,DP05_0034MA,DP05_0034EA,DP05_0034PMA,DP05_0034PEA,DP05_0035MA,DP05_0035EA,DP05_0035PMA,DP05_0035PEA,DP05_0036MA,DP05_0036EA,DP05_0036PMA,DP05_0036PEA,DP05_0037EA,DP05_0037MA,DP05_0037PEA,DP05_0037PMA,DP05_0038MA,DP05_0038EA,DP05_0038PEA,DP05_0038PMA,DP05_0039MA,DP05_0039EA,DP05_0039PEA,DP05_0039PMA,DP05_0040MA,DP05_0040EA,DP05_0040PEA,DP05_0040PMA,DP05_0041MA,DP05_0041EA,DP05_0041PMA,DP05_0041PEA,DP05_0042EA,DP05_0042MA,DP05_0042PMA,DP05_0042PEA,DP05_0043EA,DP05_0043MA,DP05_0043PMA,DP05_0043PEA,DP05_0044MA,DP05_0044EA,DP05_0044PMA,DP05_0044PEA,DP05_0045EA,DP05_0045MA,DP05_0045PMA,DP05_0045PEA,DP05_0046MA,DP05_0046EA,DP05_0046PMA,DP05_0046PEA,DP05_0047MA,DP05_0047EA,DP05_0047PMA,DP05_0047PEA,DP05_0048EA,DP05_0048MA,DP05_0048PMA,DP05_0048PEA,DP05_0049EA,DP05_0049MA,DP05_0049PMA,DP05_0049PEA,DP05_0050EA,DP05_0050MA,DP05_0050PMA,DP05_0050PEA,DP05_0051EA,DP05_0051MA,DP05_0051PMA,DP05_0051PEA,DP05_0052EA,DP05_0052MA,DP05_0052PMA,DP05_0052PEA,DP05_0053EA,DP05_0053MA,DP05_0053PMA,DP05_0053PEA,DP05_0054MA,DP05_0054EA,DP05_0054PEA,DP05_0054PMA,DP05_0055EA,DP05_0055MA,DP05_0055PMA,DP05_0055PEA,DP05_0056EA,DP05_0056MA,DP05_0056PMA,DP05_0056PEA,DP05_0057EA,DP05_0057MA,DP05_0057PMA,DP05_0057PEA,DP05_0058MA,DP05_0058EA,DP05_0058PEA,DP05_0058PMA,DP05_0059MA,DP05_0059EA,DP05_0059PEA,DP05_0059PMA,DP05_0060MA,DP05_0060EA,DP05_0060PEA,DP05_0060PMA,DP05_0061EA,DP05_0061MA,DP05_0061PMA,DP05_0061PEA,DP05_0062EA,DP05_0062MA,DP05_0062PEA,DP05_0062PMA,DP05_0063MA,DP05_0063EA,DP05_0063PEA,DP05_0063PMA,DP05_0064EA,DP05_0064MA,DP05_0064PMA,DP05_0064PEA,DP05_0065EA,DP05_0065MA,DP05_0065PMA,DP05_0065PEA,DP05_0066EA,DP05_0066MA,DP05_0066PEA,DP05_0066PMA,DP05_0067MA,DP05_0067EA,DP05_0067PMA,DP05_0067PEA,DP05_0068EA,DP05_0068MA,DP05_0068PMA,DP05_0068PEA,DP05_0069MA,DP05_0069EA,DP05_0069PEA,DP05_0069PMA,DP05_0070MA,DP05_0070EA,DP05_0070PMA,DP05_0070PEA,DP05_0071EA,DP05_0071MA,DP05_0071PMA,DP05_0071PEA,DP05_0072EA,DP05_0072MA,DP05_0072PMA,DP05_0072PEA,DP05_0073EA,DP05_0073MA,DP05_0073PMA,DP05_0073PEA,DP05_0074MA,DP05_0074EA,DP05_0074PEA,DP05_0074PMA,DP05_0075MA,DP05_0075EA,DP05_0075PMA,DP05_0075PEA,DP05_0076EA,DP05_0076MA,DP05_0076PMA,DP05_0076PEA,DP05_0077MA,DP05_0077EA,DP05_0077PEA,DP05_0077PMA,DP05_0078MA,DP05_0078EA,DP05_0078PEA,DP05_0078PMA,DP05_0079EA,DP05_0079MA,DP05_0079PEA,DP05_0079PMA,DP05_0080MA,DP05_0080EA,DP05_0080PEA,DP05_0080PMA,DP05_0081MA,DP05_0081EA,DP05_0081PEA,DP05_0081PMA,DP05_0082EA,DP05_0082MA,DP05_0082PEA,DP05_0082PMA,DP05_0083MA,DP05_0083EA,DP05_0083PMA,DP05_0083PEA,DP05_0084EA,DP05_0084MA,DP05_0084PMA,DP05_0084PEA,DP05_0085MA,DP05_0085EA,DP05_0085PEA,DP05_0085PMA,DP05_0086EA,DP05_0086MA,DP05_0086PMA,DP05_0086PEA,DP05_0087MA,DP05_0087EA,DP05_0087PMA,DP05_0087PEA,DP05_0088MA,DP05_0088EA,DP05_0088PMA,DP05_0088PEA,DP05_0089MA,DP05_0089EA,DP05_0089PEA,DP05_0089PMA,NAME,DP05_0001EA,DP05_0001MA,DP05_0001PMA,DP05_0001PEA,DP05_0002EA,DP05_0002MA,DP05_0002PMA,DP05_0002PEA,DP05_0003EA,DP05_0003MA,DP05_0003PMA,DP05_0003PEA,DP05_0004EA,DP05_0004MA,DP05_0004PMA,DP05_0004PEA,DP05_0005MA,DP05_0005EA,DP05_0005PMA,DP05_0005PEA,DP05_0006MA,DP05_0006EA,DP05_0006PMA,DP05_0006PEA,DP05_0007MA,DP05_0007EA,DP05_0007PEA,DP05_0007PMA,DP05_0008MA,DP05_0008EA,DP05_0008PMA,DP05_0008PEA,DP05_0009MA,DP05_0009EA,DP05_0009PEA,DP05_0009PMA,DP05_0010MA,DP05_0010EA,DP05_0010PEA,DP05_0010PMA,DP05_0011MA,DP05_0011EA,DP05_0011PEA,DP05_0011PMA,DP05_0012MA,DP05_0012EA,DP05_0012PEA,DP05_0012PMA,DP05_0013MA,DP05_0013EA,DP05_0013PEA,DP05_0013PMA,DP05_0014EA,DP05_0014MA,DP05_0014PMA,DP05_0014PEA,DP05_0015EA,DP05_0015MA,DP05_0015PMA,DP05_0015PEA,DP05_0016EA,DP05_0016MA,DP05_0016PEA,DP05_0016PMA,DP05_0017EA,DP05_0017MA,DP05_0017PEA,DP05_0017PMA,DP05_0018MA,DP05_0018EA,DP05_0018PMA,DP05_0018PEA,DP05_0019MA,DP05_0019EA,DP05_0019PEA,DP05_0019PMA,DP05_0020MA,DP05_0020EA,DP05_0020PEA,DP05_0020PMA,DP05_0021MA,DP05_0021EA,DP05_0021PEA,DP05_0021PMA,DP05_0022EA,DP05_0022MA,DP05_0022PEA,DP05_0022PMA,DP05_0023MA,DP05_0023EA,DP05_0023PMA,DP05_0023PEA,DP05_0024MA,DP05_0024EA,DP05_0024PMA,DP05_0024PEA,DP05_0025EA,DP05_0025MA,DP05_0025PMA,DP05_0025PEA,DP05_0026MA,DP05_0026EA,DP05_0026PEA,DP05_0026PMA,DP05_0027MA,DP05_0027EA,DP05_0027PMA,DP05_0027PEA,DP05_0028EA,DP05_0028MA,DP05_0028PMA,DP05_0028PEA,DP05_0029MA,DP05_0029EA,DP05_0029PMA,DP05_0029PEA,DP05_0030MA,DP05_0030EA,DP05_0030PMA,DP05_0030PEA,DP05_0031MA,DP05_0031EA,DP05_0031PEA,state,county
"Lake County, California",0.3,94.1,1.1,-888888888,-888888888,64148,-555555555,64148,-888888888,62190,434,96.9,0.7,1958,434,3.1,0.7,62190,434,96.9,0.7,49463,717,77.1,1.1,1562,163,2.4,0.3,2426,354,3.8,0.6,96,86,0.1,0.1,12,18,0.0,0.1,94,97,0.1,0.2,0,29,0.0,0.1,661,189,1.0,0.3,11,20,0.0,0.1,107,85,0.2,0.1,374,180,0.6,0.3,25,30,0.0,0.1,91,131,0.1,0.2,37,37,0.1,0.1,16,19,0.0,0.1,30,32,0.0,0.1,28,32,0.0,0.1,0,29,0.0,0.1,0,29,0.0,0.1,2,4,0.0,0.1,8048,834,12.5,1.3,1958,434,3.1,0.7,265,202,0.4,0.3,709,164,1.1,0.3,430,210,0.7,0.3,124,77,0.2,0.1,64148,-555555555,64148,-888888888,51158,832,79.7,1.3,1990,225,3.1,0.4,3314,276,5.2,0.4,1211,177,1.9,0.3,91,62,0.1,0.1,8376,843,13.1,1.3,64148,-555555555,64148,-888888888,12830,-555555555,20.0,-888888888.0,11002,502,17.2,0.8,252,139,0.4,0.2,0,29,0.0,0.1,1576,462,2.5,0.7,51318,-555555555,80.0,-888888888.0,45623,30,71.1,0.1,1426,112,2.2,0.2,2090,173,3.3,0.3,642,187,1.0,0.3,30,32,0.0,0.1,142,153,0.2,0.2,1365,301,2.1,0.5,17,19,0.0,0.1,1348,301,2.1,0.5,35067,91,-888888888,-888888888,47800,376,47800,-888888888,23319,261,48.8,0.4,24481,245,51.2,0.4,0500000US06033,64148,-555555555,64148,-888888888,31879,92,49.7,0.1,32269,92,50.3,0.1,98.8,0.6,-888888888,-888888888,3683,87,5.7,0.1,3828,348,6.0,0.5,3496,343,5.4,0.5,3516,207,5.5,0.3,3231,207,5.0,0.3,6973,154,10.9,0.2,6706,184,10.5,0.3,8097,146,12.6,0.2,5137,364,8.0,0.6,5540,366,8.6,0.6,8591,147,13.4,0.2,3975,292,6.2,0.5,1375,284,2.1,0.4,45.6,0.2,-888888888,-888888888,13290,-555555555,20.7,-888888888.0,52331,199,81.6,0.3,50858,-555555555,79.3,-888888888.0,49118,236,76.6,0.4,16967,343,26.4,0.5,13941,83,21.7,0.1,50858,-555555555,50858,-888888888,25191,59,49.5,0.1,25667,59,50.5,0.1,98.1,0.5,-888888888,-888888888,13941,83,13941,-888888888,6757,63,48.5,0.3,7184,51,51.5,,,,(X),(X),*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,*****,*****,,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,,"Lake County, California",,*****,(X),,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),*****,,,*****,,,,,*****,,,*****,,,,,,,,,,,,,,*****,(X),,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,06,033
"Mariposa County, California",1.1,98.1,4.2,-888888888,-888888888,17540,-555555555,17540,-888888888,16835,205,96.0,1.2,705,205,4.0,1.2,16835,205,96.0,1.2,15579,146,88.8,0.8,166,111,0.9,0.6,397,176,2.3,1.0,7,12,0.0,0.1,0,19,0.0,0.2,0,19,0.0,0.2,6,9,0.0,0.1,243,95,1.4,0.5,7,8,0.0,0.1,40,40,0.2,0.2,100,80,0.6,0.5,11,16,0.1,0.1,10,15,0.1,0.1,0,19,0.0,0.2,75,87,0.4,0.5,54,48,0.3,0.3,23,31,0.1,0.2,31,44,0.2,0.2,0,19,0.0,0.2,0,19,0.0,0.2,396,125,2.3,0.7,705,205,4.0,1.2,36,51,0.2,0.3,444,160,2.5,0.9,121,95,0.7,0.5,18,17,0.1,0.1,17540,-555555555,17540,-888888888,16247,244,92.6,1.4,227,112,1.3,0.6,886,133,5.1,0.8,392,29,2.2,0.2,79,65,0.5,0.4,434,133,2.5,0.8,17540,-555555555,17540,-888888888,1909,-555555555,10.9,-888888888.0,1631,88,9.3,0.5,56,60,0.3,0.3,14,19,0.1,0.1,208,80,1.2,0.5,15631,-555555555,89.1,-888888888.0,14125,31,80.5,0.2,166,111,0.9,0.6,390,175,2.2,1.0,243,95,1.4,0.5,54,48,0.3,0.3,20,29,0.1,0.2,633,194,3.6,1.1,6,11,0.0,0.1,627,193,3.6,1.1,10388,143,-888888888,-888888888,14002,172,14002,-888888888,7102,149,50.7,0.9,6900,163,49.3,0.9,0500000US06043,17540,-555555555,17540,-888888888,8920,171,50.9,1.0,8620,171,49.1,1.0,103.5,4.0,-888888888,-888888888,762,61,4.3,0.3,761,128,4.3,0.7,751,114,4.3,0.6,804,119,4.6,0.7,803,124,4.6,0.7,1885,115,10.7,0.7,1614,105,9.2,0.6,2284,157,13.0,0.9,1503,187,8.6,1.1,1683,175,9.6,1.0,2778,90,15.8,0.5,1556,141,8.9,0.8,356,113,2.0,0.6,51.4,0.3,-888888888,-888888888,2865,66,16.3,0.4,15019,113,85.6,0.6,14675,66,83.7,0.4,14376,112,82.0,0.6,5569,218,31.8,1.2,4690,92,26.7,0.5,14675,66,14675,-888888888,7451,124,50.8,0.7,7224,102,49.2,0.7,103.1,3.0,-888888888,-888888888,4690,92,4690,-888888888,2322,83,49.5,1.1,2368,48,50.5,,,,(X),(X),*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,*****,*****,,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,,"Mariposa County, California",,*****,(X),,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,06,043
"Yuba County, California",0.3,88.6,1.1,-888888888,-888888888,75493,-555555555,75493,-888888888,69428,735,92.0,1.0,6065,735,8.0,1.0,69428,735,92.0,1.0,56344,971,74.6,1.3,2432,326,3.2,0.4,1079,286,1.4,0.4,114,77,0.2,0.1,17,19,0.0,0.1,9,12,0.0,0.1,23,37,0.0,0.1,5104,330,6.8,0.4,355,235,0.5,0.3,522,327,0.7,0.4,767,270,1.0,0.4,182,82,0.2,0.1,65,79,0.1,0.1,229,248,0.3,0.3,2984,427,4.0,0.6,343,79,0.5,0.1,60,42,0.1,0.1,50,39,0.1,0.1,89,74,0.1,0.1,144,86,0.2,0.1,4126,825,5.5,1.1,6065,735,8.0,1.0,1119,323,1.5,0.4,2493,456,3.3,0.6,833,278,1.1,0.4,58,53,0.1,0.1,75493,-555555555,75493,-888888888,61663,1006,81.7,1.3,4323,303,5.7,0.4,4037,514,5.3,0.7,6482,198,8.6,0.3,778,211,1.0,0.3,4800,879,6.4,1.2,75493,-555555555,75493,-888888888,20990,-555555555,27.8,-888888888.0,18831,438,24.9,0.6,282,155,0.4,0.2,92,67,0.1,0.1,1785,401,2.4,0.5,54503,-555555555,72.2,-888888888.0,42085,54,55.7,0.1,2340,310,3.1,0.4,643,164,0.9,0.2,4977,318,6.6,0.4,292,47,0.4,0.1,126,120,0.2,0.2,4040,442,5.4,0.6,58,51,0.1,0.1,3982,450,5.3,0.6,28370,136,-888888888,-888888888,50178,561,50178,-888888888,25234,360,50.3,0.4,24944,332,49.7,0.4,0500000US06115,75493,-555555555,75493,-888888888,38468,144,51.0,0.2,37025,144,49.0,0.2,103.9,0.8,-888888888,-888888888,6126,14,8.1,0.1,5796,405,7.7,0.5,5815,407,7.7,0.5,4955,131,6.6,0.2,5600,181,7.4,0.2,11930,252,15.8,0.3,9193,181,12.2,0.2,8410,159,11.1,0.2,4592,322,6.1,0.4,4001,331,5.3,0.4,5647,180,7.5,0.2,2311,225,3.1,0.3,1117,265,1.5,0.4,32.5,0.3,-888888888,-888888888,20874,-555555555,27.7,-888888888.0,56589,222,75.0,0.3,54619,-555555555,72.3,-888888888.0,51771,228,68.6,0.3,11394,254,15.1,0.3,9075,59,12.0,0.1,54619,-555555555,54619,-888888888,27538,28,50.4,0.1,27081,28,49.6,0.1,101.7,0.2,-888888888,-888888888,9075,59,9075,-888888888,4264,2,47.0,0.3,4811,59,53.0,,,,(X),(X),*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,*****,*****,,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,,"Yuba County, California",,*****,(X),,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),*****,,,*****,,,,,*****,,,*****,,,,,,,,,,,,,,*****,(X),,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,06,115
"Contra Costa County, California",-888888888.0,78.3,-555555555.0,-888888888,-888888888,1133247,-555555555,1133247,-888888888,1054813,2926,93.1,0.3,78434,2926,6.9,0.3,1054813,2926,93.1,0.3,648325,4414,57.2,0.4,97333,1789,8.6,0.2,5529,758,0.5,0.1,214,118,0.0,0.1,39,34,0.0,0.1,232,111,0.0,0.1,101,59,0.0,0.1,185065,2211,16.3,0.2,33320,2158,2.9,0.2,50259,2362,4.4,0.2,50245,2441,4.4,0.2,7858,764,0.7,0.1,9736,1172,0.9,0.1,9585,1172,0.8,0.1,24062,1775,2.1,0.2,5585,423,0.5,0.1,744,261,0.1,0.1,506,294,0.0,0.1,1283,519,0.1,0.1,3052,491,0.3,0.1,112976,4018,10.0,0.4,78434,2926,6.9,0.3,11136,1169,1.0,0.1,7895,724,0.7,0.1,26841,1714,2.4,0.2,2205,628,0.2,0.1,1133247,-555555555,1133247,-888888888,712452,4250,62.9,0.4,121255,1401,10.7,0.1,22127,1490,2.0,0.1,224417,1150,19.8,0.1,13095,936,1.2,0.1,129035,4307,11.4,0.4,1133247,-555555555,1133247,-888888888,288101,-555555555,25.4,-888888888.0,194361,3681,17.2,0.3,8859,1200,0.8,0.1,2518,525,0.2,0.1,82363,3412,7.3,0.3,845146,-555555555,74.6,-888888888.0,502951,607,44.4,0.1,93683,1433,8.3,0.1,2376,353,0.2,0.1,182135,1993,16.1,0.2,5251,363,0.5,0.1,3829,790,0.3,0.1,54921,2186,4.8,0.2,1740,441,0.2,0.1,53181,2150,4.7,0.2,411338,270,-888888888,-888888888,752719,3092,752719,-888888888,360817,1929,47.9,0.1,391902,1806,52.1,0.1,0500000US06013,1133247,-555555555,1133247,-888888888,553701,112,48.9,0.1,579546,112,51.1,0.1,95.5,0.1,-888888888,-888888888,65505,-555555555,5.8,-888888888.0,73025,1169,6.4,0.1,76328,1169,6.7,0.1,72857,132,6.4,0.1,68013,131,6.0,0.1,143793,-555555555,12.7,-888888888.0,151683,158,13.4,0.1,164203,159,14.5,0.1,78858,1341,7.0,0.1,69200,1342,6.1,0.1,99537,100,8.8,0.1,48565,774,4.3,0.1,21680,768,1.9,0.1,39.4,0.1,-888888888,-888888888,261300,-555555555,23.1,-888888888.0,902257,745,79.6,0.1,871947,-555555555,76.9,-888888888.0,833051,903,73.5,0.1,209953,1281,18.5,0.1,169782,-555555555,15.0,-888888888.0,871947,-555555555,871947,-888888888,420354,-555555555,48.2,-888888888.0,451593,-555555555,51.8,-888888888.0,93.1,-555555555.0,-888888888,-888888888,169782,-555555555,169782,-888888888,74547,-555555555,43.9,-888888888.0,95235,-555555555,56.1,*****,*****,,(X),(X),*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,*****,*****,,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,(X),,,,,,,,,,"Contra Costa County, California",,*****,(X),,,,,,,,,,,,(X),(X),*****,,*****,,,,,,,,,,,,,,,,,,*****,,,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),*****,,,*****,,,,,*****,,,*****,,,,,,,,,*****,,*****,,,*****,(X),,*****,,,*****,*****,,*****,,,*****,(X),(X),*****,,(X),,*****,,*****,,*****,,,06,013
