county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,state,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84
"Suffolk County, New York",48663.0,2019.0,0.04148942728561741,1034857,1487901,281315,1013391,108250,2145,56714,305,6011,19770,1487901,732269,755632,80227,85048,95973,99916,97917,172284,179030,231671,110693,96003,135037,71937,32165,41.3,911.7769999999999,0.077,1474764,1395088,1152258,439865,79676,487981,16865,12132,26774,27481,39863,66832,61792,99675,62648,73919,96675,123111,42204,68738,53560,4.1489427285617415,3.2705805023318084,69.55146881412136,1631.8694154382047,New York,3,55771,67344,251739,162323,123115,128624,28231,474510,810395,573404,104102,1248762,239139,631365,521394,302977,0.18906835871472633,0.681087653009172,0.07275349636837397,0.0014416281728421448,0.03811678330749156,0.0002049867565113539,0.004039919322589339,0.013287174348293334,0.49214900722561516,0.5078509927743848,0.05391958201520128,0.0571597169435332,0.06450227535299728,0.067152317257667,0.06580881389285981,0.11578996183213802,0.12032386563353341,0.15570323563194058,0.0743954066836436,0.06452243798478528,0.09075671029188098,0.048347974764450054,0.021617701715369503,0.9459737286779444,0.0540262713220556,0.034560771833329576,0.024861623710759232,0.054866890309253846,0.05631571721030122,0.08168965594971936,0.13695615198132713,0.12662788100356367,0.2042600019263045,0.12838204766169176,0.1514792584137497,0.11428928585334265,0.13800537316002057,0.515878691998254,0.33264204958799626,0.25229465901336323,0.2635840329848908,0.018973708600236172,0.31891234699082804,0.54465653292793,0.3853777905922504,0.06996567647981956,0.8392776132282994,0.16072238677170053,0.4243326672943966,0.35042250794911756,0.2036271230411163
"Sullivan County, New York",1743.0,37.0,0.021227768215720026,36505,75211,11836,54110,5706,133,1176,0,323,1927,75211,38595,36616,4229,4274,4657,4698,4252,8917,8416,11044,6047,5125,8372,4029,1151,42.9,968.137,0.096,73075,68586,47405,33113,4489,27890,1695,1487,2982,2975,3728,4786,3815,3655,1620,1147,56256,74996,29292,50158,40738,2.1227768215720024,2.31748015582827,48.53678318331096,77.6863191882967,New York,2,6164,6703,21468,5275,12867,8601,2383,21101,39443,30588,5180,61659,13552,31027,25507,17526,0.15737059738602066,0.7194426347209849,0.07586656207203733,0.0017683583518368323,0.015636010689925674,0.0,0.004294584568746593,0.02562125221044794,0.5131563202191168,0.4868436797808831,0.0562284772174283,0.05682679395301219,0.06191913416920397,0.062464267194958185,0.05653428354894896,0.11855978513781229,0.11189852548164497,0.14684022283974418,0.08040047333501749,0.06814162821927644,0.1113135046735185,0.053569291725944344,0.015303612503490181,0.9385699623674307,0.06143003763256928,0.0607744711366081,0.053316600932233775,0.10692004302617425,0.10666905700968089,0.13366798135532448,0.1716027249910362,0.1367873789888849,0.1310505557547508,0.058085335245607744,0.04112585155969882,0.22101111509501614,0.2403370383650054,0.7697382574399426,0.18913589100035855,0.4613481534600215,0.3083901039799211,0.031684195131031365,0.28055736527901504,0.5244312667030089,0.4066958290675566,0.06887290422943453,0.819813591097047,0.18018640890295304,0.4125327412213639,0.33913922165640664,0.2330244246187393
"Tioga County, New York",572.0,25.0,0.04370629370629369,29444,49045,927,46642,292,82,346,0,28,728,49045,24264,24781,2582,2792,3142,2968,2822,5168,5517,6911,4464,3244,5290,2928,1217,44.0,518.61,0.096,48665,46526,35084,19244,2139,20045,821,1201,1921,2084,2229,3785,2790,3357,1085,772,60736,76161,31330,52479,42377,4.370629370629368,1.1662758690998063,60.03466204506066,94.57010084649349,New York,1,3943,4313,14831,4442,8256,6575,838,2403,24991,19909,4145,39610,9435,19474,16892,11462,0.018901009277194413,0.9510041798348455,0.005953715975124885,0.0016719339382200021,0.007054745641757569,0.0,0.0005709042715873177,0.014843511061270262,0.4947293302069528,0.5052706697930472,0.05264552961565909,0.05692731165256397,0.06406361504740544,0.060515852788255685,0.057538994800693244,0.10537261698440208,0.11248853094097258,0.1409114078907126,0.09101845244163523,0.06614333775104496,0.1078601284534611,0.05970027525741666,0.024813946375777347,0.9560464399465736,0.04395356005342649,0.04095784484908955,0.05991519082065353,0.0958343726615116,0.10396607632826141,0.11119980044898978,0.1888251434272886,0.13918682963332502,0.16747318533300073,0.05412821152407084,0.03851334497380893,0.1967074083312547,0.21516587677725119,0.7398852581691194,0.2216013968570716,0.41187328510850585,0.32801197306061364,0.01708634927107758,0.04899582016515445,0.5095524518299521,0.40593332653685393,0.08451422163319401,0.8076256499133448,0.1923743500866551,0.3970639208889795,0.3444183912733204,0.23370374146192271
"Tompkins County, New York",603.0,0.0,0.0,403145,102962,5156,79657,3808,150,10332,31,365,3463,102962,50823,52139,4254,4152,4219,12860,17695,13114,10452,10747,5836,6072,8205,3344,2012,30.9,474.64099999999996,0.065,102106,98366,81353,29214,3740,39326,3934,1926,3144,3853,4216,7038,4836,5307,2306,2766,58743,80256,31464,54171,47970,0.0,0.5856529593442241,391.5473669897632,216.92605569261818,New York,1,9004,8069,28947,7613,17073,11874,4009,23305,66746,30860,5356,89401,13561,56294,27035,17621,0.05007672733629883,0.7736543579184554,0.036984518560245525,0.0014568481575726968,0.10034770109360736,0.000301081952565024,0.0035449971834268955,0.033633767797828326,0.4936092927487811,0.5063907072512189,0.04131621374876168,0.04032555700161224,0.04097628251199471,0.12490044870923253,0.1718595209883258,0.12736737825605562,0.10151317961966551,0.10437831432955848,0.05668110565062839,0.058973213418542766,0.07968959421922651,0.03247800159282065,0.019541189953575105,0.9633713983507336,0.03662860164926645,0.10003559985760056,0.04897523267049789,0.07994710878299344,0.09797589381071047,0.10720642831714387,0.17896556985200632,0.12297207954025327,0.13494888877587347,0.05863805116208107,0.07033514723083965,0.2289579413110919,0.20518232212785434,0.7360779128312058,0.19358693993795453,0.43414026343894624,0.3019376493922596,0.03893669509139294,0.22634564208154465,0.6482585808356481,0.29972222761795614,0.052019191546395754,0.8682912142343777,0.13170878576562225,0.5467454012159826,0.26257259959985235,0.1711408092305899
"Ulster County, New York",2471.0,84.0,0.0339943342776204,115675,179303,17976,142515,9614,130,3389,131,490,5058,179303,88774,90529,7950,8819,9595,11075,11932,21959,20768,26409,14550,12911,19683,9557,4095,43.7,1124.236,0.079,175004,164765,122163,68267,10239,69539,3459,3748,6384,6343,8142,12492,8659,11088,4826,4398,63348,84423,33879,54182,44973,3.3994334277620397,1.3781141419831235,64.5137002727227,159.48875503008261,New York,1,13591,14485,49227,15914,28076,21151,5809,36788,92098,73553,13652,145968,33335,71330,61727,42151,0.10025487582472128,0.7948277496751309,0.0536187347674049,0.000725029698331874,0.018900966520359393,0.0007306068498575038,0.002732804247558602,0.02820923241663553,0.49510604953625986,0.5048939504637402,0.04433835462875691,0.049184899304529205,0.05351276888841793,0.061766953146350036,0.06654657200381477,0.12246867035130478,0.11582628288427968,0.14728699464035738,0.08114755469791358,0.07200660334740634,0.10977507347897135,0.053300837130444,0.02283843549745403,0.941492765879637,0.05850723412036296,0.04974187146780943,0.0538978127381757,0.09180459885819468,0.09121500165374825,0.11708537655128777,0.17964020190109148,0.12452005349516099,0.15945009275370656,0.06939990508923051,0.06324508549159465,0.19544428306417982,0.20830037820503602,0.7079049166654683,0.22884999784293705,0.4037446612692158,0.30416025539625247,0.03239767321238351,0.20517225032486908,0.5136445012074533,0.41021622616464865,0.07613927262789803,0.8140856538931306,0.18591434610686938,0.3978182183231736,0.34426083222255066,0.2350825139568217
"Warren County, New York",450.0,30.0,0.06666666666666668,37703,64480,1589,60623,816,166,671,32,24,559,64480,31698,32782,2836,3343,3424,3534,3553,7430,6963,9562,5117,5225,7908,3750,1835,46.4,867.245,0.075,63886,60663,46887,25852,3223,27553,1241,1298,2584,2641,3707,5239,3809,4527,1369,1138,59813,77328,33605,51303,42475,6.666666666666668,0.6978908188585607,58.47239454094293,74.35038541588594,New York,1,5123,6348,20519,5896,11471,9048,781,3857,31083,27812,5585,50987,13493,24120,21642,16883,0.024643300248138957,0.9401830024813895,0.012655086848635236,0.002574441687344913,0.010406327543424318,0.0004962779156327543,0.00037220843672456576,0.008669354838709677,0.4915942928039702,0.5084057071960297,0.043982630272952856,0.051845533498759304,0.05310173697270471,0.05480769230769231,0.05510235732009926,0.11522952853598015,0.10798697270471463,0.14829404466501242,0.07935794044665012,0.08103287841191067,0.12264267990074441,0.0581575682382134,0.028458436724565758,0.9495507622953385,0.05044923770466143,0.045040467462708234,0.047109207708779445,0.0937828911552281,0.09585163140129932,0.13454070337168367,0.19014263419591332,0.1382426596014953,0.16430152796428701,0.04968605959423656,0.04130221754436903,0.1859325663267158,0.230392334772983,0.7447101948971074,0.21398758755852357,0.4163249010996988,0.3283852937974086,0.012112282878411911,0.05981699751861042,0.4820564516129032,0.4313275434243176,0.08661600496277916,0.7907413151364764,0.2092586848635236,0.3740694789081886,0.33563895781637715,0.2618331265508685
"Washington County, New York",332.0,14.0,0.04216867469879519,33683,61828,1642,57178,1706,180,347,0,48,727,61828,32002,29826,2935,3561,3233,3496,3764,7291,7476,9338,5001,4445,6562,3524,1202,44.0,831.1669999999997,0.11699999999999999,58820,55035,39673,25368,3785,24009,1161,1404,2482,2329,3691,4745,3372,3143,1087,595,54114,67967,27156,48394,38977,4.216867469879518,0.5369735394966682,54.47855340622372,74.38697638380738,New York,1,5047,6020,19184,4230,11067,8117,955,4650,31756,25346,4726,50540,11288,24280,21815,14531,0.02655754674257618,0.9247913566668823,0.027592676457268553,0.002911302322572297,0.005612343921847706,0.0,0.0007763472860192793,0.011758426602833667,0.5175972051497704,0.4824027948502297,0.04747040175972052,0.05759526428155528,0.05229022449375687,0.05654396066507084,0.06087856634534515,0.11792391796597011,0.12091608979750275,0.15103189493433397,0.08088568286213366,0.07189299346574368,0.1061331435595523,0.05699682991524876,0.01944102995406612,0.9356511390683441,0.0643488609316559,0.0483568661751843,0.058478070723478694,0.10337789995418385,0.09700528968303553,0.15373401641051274,0.19763422050064558,0.1404473322504061,0.13090924236744553,0.04527468865841976,0.02478237327668791,0.21021283685284686,0.2507393060935483,0.7990336956974468,0.1761839310258653,0.4609521429463951,0.3380815527510517,0.015446076211425245,0.07520864333311768,0.5136184253089215,0.4099437148217636,0.07643785986931487,0.8174289965711328,0.18257100342886717,0.39270233551141875,0.3528336675939704,0.23502296694054473
"Wayne County, New York",448.0,3.0,0.006696428571428571,55940,90856,3878,81906,2594,117,594,78,44,1645,90856,44971,45885,4982,5304,5851,5575,5316,9861,10149,13716,7382,6617,9616,4475,2012,43.6,603.8290000000002,0.11,89965,85442,64583,34488,4523,36504,1638,1825,3140,4105,5302,7732,5085,5085,1589,1003,55765,70895,29028,49336,37298,0.6696428571428571,0.4930879633706084,61.56995685480321,150.46644000205353,New York,1,6603,9407,28827,6674,16010,12817,1884,8950,47038,37331,6487,74753,16103,36889,31247,20708,0.042682926829268296,0.9014924716034164,0.028550673593378532,0.0012877520471955622,0.006537818085762085,0.0008585013647970414,0.00048428282116756184,0.01810557365501453,0.49497006251650966,0.5050299374834903,0.05483402306947257,0.05837809280619882,0.06439860878753192,0.06136083472748085,0.058510169939244516,0.1085343840803029,0.11170423527339966,0.1509641630712336,0.0812494496786123,0.07282953244694902,0.10583780928061988,0.049253764198291805,0.022144932640662147,0.9497248930139499,0.05027510698605013,0.04487179487179487,0.049994521148367305,0.08601797063335524,0.11245342976112208,0.14524435678281833,0.21181240412009641,0.1392998027613412,0.1392998027613412,0.043529476221783915,0.0274764409379794,0.1808842866535174,0.2576977865439404,0.7896942800788954,0.18282927898312515,0.4385820731974578,0.3511122068814376,0.020736109888174693,0.09850752839658361,0.5177203486836313,0.4108809544774148,0.07139869683895395,0.8227634938804261,0.17723650611957384,0.4060161134102316,0.3439178480232456,0.2279211059258607
"Westchester County, New York",40131.0,1471.0,0.03665495502230196,815163,968815,235243,523474,130640,1464,56806,182,4203,16803,968815,468898,499917,54910,58160,64049,65700,60038,110298,123911,143584,69516,59747,84519,48318,26065,40.8,430.56800000000004,0.067,956399,891687,713132,294884,64712,347332,16308,11298,23046,22133,29162,45739,34986,57254,34655,72751,92758,148770,54572,77599,61498,3.665495502230196,4.142276905291515,84.14021252767556,2250.085933000131,New York,3,50652,51295,182672,91909,101947,80725,22652,445341,537066,357366,74383,809913,158902,413155,337011,192584,0.24281519175487581,0.5403240040668239,0.13484514587408328,0.0015111244148779694,0.05863451742592755,0.00018785836305176942,0.004338289559926302,0.017343868540433415,0.4839912676826845,0.5160087323173155,0.05667748744600362,0.06003210107192808,0.06611066096210319,0.0678148046840728,0.06197055165330842,0.11384836114222013,0.1278995473852077,0.1482057978045344,0.07175363717531211,0.06167018471018719,0.08723956586138737,0.049873298823820855,0.026904001279914123,0.9323378631721698,0.06766213682783022,0.04695219559384105,0.03252795596144323,0.06635150230902997,0.06372289337003213,0.08396001520159387,0.13168668593737404,0.10072783388803795,0.16483940437391315,0.09977485518178572,0.20945665818294887,0.14583165386431426,0.147682908571626,0.5259290822613523,0.2646142595556989,0.29351456243594026,0.232414519825412,0.023381140878289457,0.4596759959331761,0.5543535143448439,0.36886918555142106,0.07677730010373497,0.8359831340348777,0.16401686596512233,0.4264539669596363,0.3478589823650542,0.1987830493953954
"Wyoming County, New York",182.0,5.0,0.027472527472527472,24545,40565,1320,36471,1710,219,155,0,0,690,40565,21734,18831,2071,2176,2336,2320,2518,5519,4764,6132,3059,2916,4077,1938,739,41.9,592.75,0.1,37721,36145,27655,14615,1576,15815,726,747,1609,1457,2186,3451,2574,2258,530,277,57914,68774,27150,49035,38338,2.7472527472527477,0.448662640207075,60.50782694441021,68.43525938422607,New York,1,3082,3643,12750,2788,6725,6025,909,4094,21704,16184,2677,33811,6754,16940,13955,8931,0.03254036731172193,0.8990755577468261,0.04215456674473068,0.005398742758535684,0.0038210279797855295,0.0,0.0,0.0170097374584001,0.5357820781461852,0.4642179218538149,0.05105386416861827,0.05364230247750524,0.05758658942438062,0.05719216072969308,0.062073215826451374,0.1360532478737828,0.1174411438432146,0.15116479723899914,0.07540983606557378,0.07188462960680389,0.10050536176506841,0.047775175644028105,0.018217675335880687,0.9582195593966226,0.041780440603377426,0.0459057856465381,0.04723363895036358,0.10173885551691432,0.09212772684160607,0.13822320581726208,0.2182105595953209,0.16275687638318054,0.1427758457160923,0.03351248814416693,0.017515017388555168,0.194878280113816,0.23035093265886816,0.8061966487511856,0.17628833386025924,0.42522921277268416,0.3809674359785014,0.022408480216935783,0.10092444225317392,0.535042524343646,0.3989646246764452,0.06599285097990878,0.8335017872550228,0.1664982127449772,0.4176013805004314,0.3440157771477875,0.22016516701590041
"Yates County, New York",112.0,6.0,0.05357142857142857,12413,25009,549,23686,207,16,189,7,55,300,25009,11999,13010,1511,1479,1650,1831,1941,2590,2376,2993,1902,1861,2825,1512,538,41.3,338.14300000000014,0.113,24671,20029,14522,9081,4642,9029,495,421,1056,981,1307,1547,1214,1236,472,300,54343,72404,27512,44844,35713,5.357142857142857,0.4478387780399056,49.63413171258347,73.95983356154049,New York,1,1972,2288,7021,1708,4260,2761,378,1323,13378,9581,2050,20134,4875,11002,7271,6198,0.0219520972449918,0.9470990443440361,0.008277020272701828,0.0006397696829141509,0.007557279379423408,0.00027989923627494103,0.0021992082850173936,0.01199568155464033,0.479787276580431,0.5202127234195689,0.06041824943020513,0.05913871006437683,0.06597624855052181,0.07321364308848814,0.07761205965852293,0.10356271742172818,0.0950057979127514,0.11967691631012835,0.07605262105641969,0.07441321124395217,0.11295933463952977,0.06045823503538726,0.021512255587988326,0.8118438652669125,0.18815613473308743,0.054823346993022486,0.046627533503156494,0.11695647358511463,0.10864990585889911,0.14475578690884927,0.17133680363273895,0.134455642928342,0.1368922361280319,0.052275999556983054,0.03322627090486211,0.2184073540812936,0.2534056927677484,0.777605493410123,0.18916823568501495,0.47181304684904196,0.30579244656108096,0.015114558758846815,0.05290095565596385,0.5349274261265944,0.38310208325003,0.08197049062337558,0.8050701747370946,0.19492982526290537,0.439921628213843,0.29073533527929946,0.2478307809188692
"Anderson County, Texas",2941.0,39.0,0.013260795647738865,30052,57863,10142,34312,12127,158,319,9,15,781,57863,35412,22451,2991,2985,3276,3040,3562,8821,9905,8259,3227,3598,4859,2481,859,39.1,1062.63,0.373,44353,38116,27169,16504,6237,16459,969,1221,2263,2150,2671,3246,1845,1432,422,240,43355,55852,16868,36865,26890,1.3260795647738866,5.082695332077495,51.9364706288993,54.45263167800645,Texas,3,4453,4821,14365,1854,9274,5091,963,23551,34580,19943,3340,49664,8199,24675,21391,10938,0.1752760831619515,0.5929868828093946,0.2095812522682889,0.002730587767658089,0.005513022138499559,0.00015553980955014432,0.00025923301591690716,0.0134973990287403,0.6119973039766344,0.3880026960233655,0.05169106337383129,0.05158737016746453,0.056616490676252525,0.05253789122582652,0.06155920017973489,0.15244629556020256,0.17118020151046437,0.1427336985638491,0.0557696628242573,0.06218135941793547,0.0839742149560168,0.042877140832656445,0.014845410711508219,0.8593781705859806,0.14062182941401935,0.0588735646151042,0.07418433683698888,0.1374931648338295,0.13062762014703203,0.16228203414545234,0.1972173279057051,0.11209672519594142,0.08700407072118597,0.02563946776839419,0.014581687830366365,0.27055106628592257,0.29290965429248433,0.8727747736800535,0.11264353848958017,0.5634607205784069,0.3093140531016465,0.01664275962186544,0.4070131171906054,0.5976185126937766,0.34465893576205864,0.05772255154416466,0.8583032334998185,0.14169676650018145,0.4264383111833123,0.36968356289857074,0.18903271520660872
"Andrews County, Texas",584.0,10.0,0.017123287671232876,2127,17818,9979,7215,321,0,63,21,0,219,17818,9102,8716,1551,1634,1449,1461,1113,2680,2193,2134,899,861,1043,563,237,31.2,1500.721,0.313,17725,14496,11313,4332,3229,5508,302,171,291,525,686,841,728,1214,398,352,74233,94962,31190,72970,35194,1.7123287671232876,3.2775844651476036,11.93736670782355,11.872959730689447,Texas,3,764,1211,3544,1612,1975,1569,240,10603,12081,4937,800,15975,1843,9888,5226,2467,0.5600516331799305,0.40492760130205413,0.01801548995397912,0.0,0.003535750364799641,0.0011785834549332137,0.0,0.012290941744303513,0.5108317431810528,0.48916825681894716,0.08704680660006735,0.09170501739813672,0.08132225839039174,0.08199573465035358,0.06246492311146032,0.15040969805814344,0.12307778650802559,0.11976652822987989,0.05045459647547424,0.048321921652261755,0.05853631159501627,0.031597261196542825,0.013301156134246268,0.8178279266572638,0.18217207334273625,0.054829339143064634,0.03104575163398693,0.0528322440087146,0.09531590413943355,0.12454611474219317,0.1526870007262164,0.13217138707334786,0.2204066811909949,0.07225853304284677,0.06390704429920116,0.13870733478576616,0.21986201888162674,0.6434277414669571,0.2926652142338417,0.3585693536673929,0.2848583877995643,0.013469525199236727,0.5950723986979459,0.6780222247165787,0.27707935795263217,0.04489841733078909,0.8965652710741946,0.10343472892580537,0.5549444382085531,0.29329891121337975,0.13845549444382085
"Angelina County, Texas",2277.0,90.0,0.03952569169960474,21193,87607,19174,53216,12834,107,987,5,163,1121,87607,42659,44948,6011,6477,6320,6025,5531,11212,10568,11220,5567,5049,7768,3918,1941,37.2,797.7819999999997,0.396,85457,69027,46576,31836,16430,30783,2572,1674,4093,3682,4071,5797,4013,3257,985,639,47714,61152,22322,41488,32622,3.9525691699604737,2.5991073772643736,24.190989304507628,109.81320711673115,Texas,2,8339,7753,25902,4242,16092,9810,1396,34391,52144,29604,5859,73980,13627,41576,27355,16735,0.2188637894232196,0.6074400447452829,0.1464951430821738,0.0012213635896674924,0.011266223018708551,5.7073064937733285e-05,0.0018605819169701051,0.012795781159039803,0.48693597543575284,0.5130640245642472,0.06861323866814295,0.0739324483203397,0.07214035408129488,0.06877304324996861,0.06313422443412056,0.12798064081637311,0.12062963005239308,0.1280719577202735,0.06354515050167224,0.05763238097412307,0.08866871368726244,0.0447224536852078,0.022155763808828062,0.8077395649273904,0.19226043507260962,0.0835526102069324,0.054380664652567974,0.13296299905792158,0.11961147386544521,0.1322483188773024,0.18831822759315206,0.1303641620374882,0.10580515219439302,0.031998180814085696,0.020758210700711432,0.27089627391742194,0.2518597927427476,0.8414384562908098,0.13780333300847872,0.5227560666601696,0.3186823896306403,0.015934799730615134,0.3925599552547171,0.5952035796226329,0.33791820288333124,0.06687821749403587,0.8444530688187017,0.1555469311812983,0.4745739495702398,0.3122467382743388,0.1910235483465933
"Aransas County, Texas",346.0,18.0,0.05202312138728324,3639,24763,6756,16691,365,14,488,0,33,416,24763,12026,12737,1207,1244,1379,1351,1446,2010,2483,3240,1820,2002,3829,2119,633,49.6,252.049,0.377,24388,19385,13508,10606,5003,9432,836,526,1162,1141,1409,1443,896,1047,476,496,44865,75471,30939,43182,32005,5.202312138728324,1.3972458910471268,14.69531155352744,98.24676947736351,Texas,1,2524,2550,7413,1523,5074,2339,463,8072,11120,10891,2752,18182,6581,8637,7543,7950,0.27282639421717886,0.6740298025279651,0.014739732665670557,0.0005653596090942131,0.01970682065985543,0.0,0.0013326333642935024,0.016799256955942334,0.4856439042119291,0.514356095788071,0.048742074869765374,0.05023623955094294,0.055687921495779995,0.05455720227759157,0.058393571053588014,0.0811694867342406,0.10027056495578081,0.13084036667608934,0.0734967491822477,0.08084642410047248,0.15462585308726728,0.08557121511933126,0.025562330896902637,0.7948581269476792,0.20514187305232082,0.08863443596268024,0.05576759966072943,0.12319762510602206,0.12097116200169636,0.14938507209499577,0.15298982188295165,0.09499575911789652,0.11100508905852417,0.05046649703138253,0.05258693808312129,0.2675996607294317,0.2703562340966921,0.785941475826972,0.1614715860899067,0.5379558948261238,0.24798558100084817,0.01869724992933005,0.3259701974720349,0.44905706093768927,0.4398093930460768,0.1111335460162339,0.7342406008964988,0.2657593991035012,0.3487864959819085,0.3046076808141178,0.321043492307071
"Archer County, Texas",137.0,1.0,0.007299270072992701,1082,8789,727,7772,76,27,47,0,0,140,8789,4326,4463,430,448,638,563,529,881,976,1282,656,692,908,589,197,44.5,903.289,0.28300000000000003,8723,7727,6429,2718,996,3332,125,199,289,393,345,550,462,626,198,145,64476,80073,31806,49105,37377,0.7299270072992702,1.5587666401183298,12.310843099328705,9.72999781908116,Texas,1,613,738,2363,824,1351,1012,167,1017,4465,3538,786,7095,1694,3489,2914,2189,0.08271703265445443,0.8842871771532598,0.008647172602116282,0.003072021845488679,0.0053475935828877,0.0,0.0,0.01592900216179315,0.4922061667994084,0.5077938332005917,0.04892479235407896,0.05097280691773808,0.07259073842302878,0.06405734440778245,0.060188872454204116,0.1002389350324269,0.11104790078507225,0.1458641483672773,0.0746387529866879,0.07873478211400614,0.10331095687791558,0.06701558766640119,0.02241438161338036,0.885819098933853,0.11418090106614696,0.03751500600240096,0.05972388955582233,0.08673469387755102,0.11794717887154862,0.10354141656662665,0.16506602641056423,0.13865546218487396,0.187875150060024,0.05942376950780312,0.04351740696278512,0.1839735894357743,0.22148859543817526,0.7091836734693877,0.24729891956782712,0.4054621848739496,0.3037214885954382,0.01900102400728183,0.11571282284674024,0.5080213903743316,0.4025486403458869,0.08942996927978154,0.8072590738423029,0.1927409261576971,0.3969734895892593,0.3315508021390374,0.2490613266583229
